                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    309,                0.75721,                0.41702,                0.92299,                0.87503,                0.64731,                0.75769,                0.55337,                 1.0048,                0.55393,                 1.1541,             0.00078428,             0.00078428,             0.00078428
                    310,                0.74286,                 0.4125,                0.92461,                0.90801,                0.62479,                0.75449,                0.55049,                 1.0111,                0.56991,                 1.1556,             0.00078032,             0.00078032,             0.00078032
                    311,                0.75166,                0.41447,                0.92321,                0.89586,                0.62707,                0.75002,                0.54772,                 1.0115,                0.56736,                 1.1544,             0.00077636,             0.00077636,             0.00077636
                    312,                0.74998,                0.41408,                0.92278,                0.88967,                0.63927,                0.75693,                0.55074,                 1.0188,                0.57528,                 1.1606,              0.0007724,              0.0007724,              0.0007724
                    313,                0.75973,                0.42047,                0.92104,                0.87464,                0.64367,                0.75597,                0.54985,                 1.0237,                0.56487,                 1.1679,             0.00076844,             0.00076844,             0.00076844
                    314,                0.74513,                0.40933,                0.91917,                0.87651,                0.64797,                0.75474,                  0.547,                 1.0212,                 0.5583,                 1.1659,             0.00076448,             0.00076448,             0.00076448
                    315,                0.75373,                0.42024,                0.92367,                0.88609,                0.63652,                0.74931,                0.54535,                 1.0296,                0.55916,                 1.1801,             0.00076052,             0.00076052,             0.00076052
                    316,                 0.7457,                 0.4117,                0.92225,                0.87616,                0.63986,                0.74991,                0.54605,                  1.028,                  0.559,                 1.1754,             0.00075656,             0.00075656,             0.00075656
                    317,                0.74606,                0.41097,                0.92093,                 0.8776,                0.64367,                0.75173,                0.54948,                 1.0234,                0.55952,                 1.1722,              0.0007526,              0.0007526,              0.0007526
                    318,                0.74183,                0.41278,                0.92456,                0.89792,                0.63623,                0.75514,                0.55324,                 1.0171,                0.56115,                 1.1639,             0.00074864,             0.00074864,             0.00074864
                    319,                0.75923,                0.42053,                0.92426,                 0.8915,                0.64434,                0.75929,                0.55185,                 1.0139,                0.55257,                 1.1633,             0.00074468,             0.00074468,             0.00074468
                    320,                0.74138,                0.41372,                0.92043,                0.87651,                0.65007,                 0.7561,                0.54988,                 1.0108,                0.55373,                 1.1565,             0.00074072,             0.00074072,             0.00074072
                    321,                0.75837,                0.41566,                0.92133,                0.88134,                0.63987,                0.75582,                 0.5526,                 1.0058,                0.56151,                 1.1539,             0.00073676,             0.00073676,             0.00073676
                    322,                0.74315,                0.41186,                0.91962,                0.88835,                0.63988,                0.75451,                0.55015,                 1.0082,                0.56365,                 1.1588,              0.0007328,              0.0007328,              0.0007328
                    323,                0.74053,                 0.4052,                0.91728,                0.87355,                0.64456,                 0.7526,                0.54849,                 1.0068,                0.56624,                 1.1511,             0.00072884,             0.00072884,             0.00072884
                    324,                0.74543,                0.40667,                0.91555,                0.88945,                0.64477,                0.75578,                0.55007,                 1.0056,                0.55453,                 1.1525,             0.00072488,             0.00072488,             0.00072488
                    325,                 0.7514,                0.41511,                0.92241,                0.89711,                0.63194,                 0.7551,                0.54959,                 1.0097,                0.56156,                 1.1568,             0.00072092,             0.00072092,             0.00072092
                    326,                0.74301,                0.40864,                0.91584,                0.88841,                0.63137,                0.74986,                0.54525,                 1.0258,                0.56523,                 1.1756,             0.00071696,             0.00071696,             0.00071696
                    327,                0.73705,                0.40962,                0.92242,                0.86767,                0.64932,                0.75374,                0.54873,                 1.0213,                0.56112,                  1.173,               0.000713,               0.000713,               0.000713
                    328,                0.74476,                0.40781,                0.91904,                0.88249,                0.64265,                0.75553,                0.54867,                 1.0269,                0.55691,                 1.1797,             0.00070904,             0.00070904,             0.00070904
                    329,                0.74487,                0.40805,                0.91855,                0.86278,                0.65143,                0.75333,                0.55046,                 1.0229,                0.57045,                 1.1759,             0.00070508,             0.00070508,             0.00070508
                    330,                0.74204,                0.40762,                0.92318,                0.88275,                0.63537,                0.75435,                0.54744,                 1.0235,                 0.5684,                  1.175,             0.00070112,             0.00070112,             0.00070112
                    331,                0.73085,                 0.4047,                0.91424,                0.88498,                0.63051,                0.75043,                0.54646,                 1.0273,                0.57031,                 1.1765,             0.00069716,             0.00069716,             0.00069716
                    332,                0.74428,                  0.408,                 0.9216,                0.87572,                0.64425,                0.75568,                0.54919,                 1.0193,                0.56522,                 1.1668,              0.0006932,              0.0006932,              0.0006932
                    333,                0.73757,                0.40424,                0.92003,                0.85791,                0.65112,                0.75654,                0.55117,                 1.0108,                0.56839,                 1.1638,             0.00068924,             0.00068924,             0.00068924
                    334,                 0.7459,                0.40717,                0.92008,                0.87968,                0.64825,                0.75917,                0.55107,                 1.0202,                 0.5554,                 1.1704,             0.00068528,             0.00068528,             0.00068528
                    335,                0.73461,                0.40399,                 0.9196,                0.86693,                0.65632,                0.76099,                0.55258,                 1.0166,                0.56049,                  1.164,             0.00068132,             0.00068132,             0.00068132
                    336,                0.74166,                0.40779,                0.91855,                0.85711,                0.65341,                0.75542,                0.55064,                 1.0177,                0.55782,                 1.1704,             0.00067736,             0.00067736,             0.00067736
                    337,                0.73568,                0.40387,                0.91776,                0.87544,                 0.6437,                0.75633,                 0.5501,                 1.0145,                0.55674,                 1.1631,              0.0006734,              0.0006734,              0.0006734
                    338,                0.72315,                0.40137,                0.91377,                0.87753,                0.64596,                0.75628,                0.54932,                 1.0212,                0.55989,                 1.1669,             0.00066944,             0.00066944,             0.00066944
                    339,                0.74449,                 0.4055,                0.92004,                0.86595,                0.64911,                0.75353,                 0.5491,                 1.0211,                0.56446,                 1.1727,             0.00066548,             0.00066548,             0.00066548
                    340,                0.73571,                0.40162,                 0.9132,                0.87578,                0.64539,                0.75667,                0.55187,                 1.0161,                0.55726,                 1.1665,             0.00066152,             0.00066152,             0.00066152
                    341,                0.72833,                0.39849,                0.91588,                0.86983,                0.65217,                0.75945,                  0.554,                 1.0171,                 0.5538,                 1.1677,             0.00065756,             0.00065756,             0.00065756
                    342,                0.73319,                0.40208,                0.91634,                0.85956,                0.64989,                0.75974,                0.55334,                 1.0158,                0.55738,                 1.1674,              0.0006536,              0.0006536,              0.0006536
                    343,                0.72632,                 0.3977,                0.91631,                 0.8798,                0.64797,                0.75983,                 0.5542,                 1.0164,                0.56465,                 1.1643,             0.00064964,             0.00064964,             0.00064964
                    344,                0.73564,                0.40352,                0.91801,                0.87571,                0.64934,                0.75849,                0.55296,                 1.0164,                0.55884,                 1.1678,             0.00064568,             0.00064568,             0.00064568
                    345,                0.72985,                0.39813,                0.91087,                0.88074,                0.64825,                0.76116,                0.55442,                 1.0131,                0.54979,                 1.1626,             0.00064172,             0.00064172,             0.00064172
                    346,                 0.7298,                0.40223,                0.92046,                0.87043,                0.65083,                0.75831,                0.55208,                 1.0201,                0.55745,                  1.176,             0.00063776,             0.00063776,             0.00063776
                    347,                0.73902,                0.40592,                0.92029,                0.86552,                0.65112,                0.75797,                0.55152,                 1.0237,                0.55617,                 1.1741,              0.0006338,              0.0006338,              0.0006338
                    348,                 0.7236,                0.39583,                 0.9148,                0.86524,                0.65627,                0.75814,                0.54888,                 1.0242,                0.55913,                 1.1723,             0.00062984,             0.00062984,             0.00062984
                    349,                0.72912,                0.39796,                0.91302,                0.85907,                0.65773,                 0.7589,                0.54997,                 1.0211,                0.55814,                 1.1715,             0.00062588,             0.00062588,             0.00062588
                    350,                 0.7223,                0.39748,                0.90838,                0.88015,                0.64883,                 0.7588,                0.55345,                 1.0183,                0.56215,                 1.1686,             0.00062192,             0.00062192,             0.00062192
                    351,                0.72402,                  0.397,                0.91257,                 0.8718,                 0.6474,                0.75336,                0.54941,                  1.023,                0.56391,                 1.1786,             0.00061796,             0.00061796,             0.00061796
                    352,                0.73008,                0.39711,                0.91567,                0.86981,                0.65205,                0.75336,                 0.5477,                 1.0278,                0.56608,                 1.1782,               0.000614,               0.000614,               0.000614
                    353,                0.73055,                0.40279,                0.91318,                0.86851,                 0.6484,                0.75442,                0.55228,                 1.0188,                0.56743,                 1.1714,             0.00061004,             0.00061004,             0.00061004
                    354,                0.72166,                0.39692,                0.91474,                0.86426,                0.65054,                0.75263,                0.54823,                 1.0249,                0.56257,                 1.1787,             0.00060608,             0.00060608,             0.00060608
                    355,                0.72811,                0.40123,                0.91264,                0.86772,                0.65149,                0.75905,                0.54906,                 1.0186,                0.55956,                 1.1716,             0.00060212,             0.00060212,             0.00060212
                    356,                0.72619,                0.39825,                0.91262,                0.89591,                 0.6331,                0.75899,                 0.5492,                 1.0223,                0.55804,                  1.174,             0.00059816,             0.00059816,             0.00059816
                    357,                0.71996,                0.39537,                0.90996,                 0.8772,                0.64399,                0.75863,                0.55039,                 1.0206,                0.56149,                 1.1688,              0.0005942,              0.0005942,              0.0005942
                    358,                0.72228,                0.39769,                0.91129,                0.88001,                0.64511,                0.75772,                0.55165,                 1.0142,                0.56145,                 1.1606,             0.00059024,             0.00059024,             0.00059024
                    359,                0.72444,                0.39668,                0.90851,                0.86046,                0.65512,                0.75974,                 0.5546,                 1.0121,                0.56057,                 1.1577,             0.00058628,             0.00058628,             0.00058628
                    360,                0.72176,                0.39325,                0.91142,                0.87326,                0.65054,                0.75985,                0.55323,                 1.0133,                0.55671,                 1.1617,             0.00058232,             0.00058232,             0.00058232
                    361,                0.73239,                0.39833,                0.91188,                  0.892,                0.63995,                0.76099,                0.55451,                 1.0125,                0.56211,                 1.1605,             0.00057836,             0.00057836,             0.00057836
                    362,                 0.7192,                0.39298,                0.91222,                0.85013,                0.65541,                0.75338,                0.54786,                  1.023,                0.56296,                 1.1737,              0.0005744,              0.0005744,              0.0005744
                    363,                0.72268,                0.39149,                0.91328,                0.88586,                0.63738,                0.75386,                0.54913,                 1.0244,                0.56388,                 1.1743,             0.00057044,             0.00057044,             0.00057044
                    364,                0.71917,                0.39407,                0.91227,                0.86961,                0.65054,                0.75587,                0.55157,                 1.0195,                 0.5633,                 1.1673,             0.00056648,             0.00056648,             0.00056648
                    365,                0.71268,                0.39057,                0.90798,                0.86635,                0.65455,                0.75628,                0.55097,                 1.0203,                0.55822,                 1.1719,             0.00056252,             0.00056252,             0.00056252
                    366,                0.71948,                0.39585,                0.91208,                0.86769,                0.65255,                0.75621,                0.54931,                 1.0267,                0.55819,                 1.1816,             0.00055856,             0.00055856,             0.00055856
                    367,                0.70936,                0.38985,                 0.9051,                0.87324,                0.64596,                0.75644,                0.55133,                 1.0203,                 0.5587,                 1.1767,              0.0005546,              0.0005546,              0.0005546
                    368,                0.71211,                0.39306,                0.91353,                0.87469,                 0.6453,                0.75673,                0.55035,                 1.0236,                0.56614,                 1.1756,             0.00055064,             0.00055064,             0.00055064
                    369,                0.70975,                0.39017,                0.90902,                 0.8666,                0.65426,                0.76045,                0.55302,                 1.0225,                0.56841,                 1.1714,             0.00054668,             0.00054668,             0.00054668
                    370,                0.72156,                0.39368,                0.91253,                0.85929,                 0.6597,                0.75902,                0.55209,                  1.019,                0.55932,                 1.1701,             0.00054272,             0.00054272,             0.00054272
                    371,                0.72258,                0.39551,                0.91247,                0.86773,                0.65155,                0.75747,                0.55082,                 1.0264,                0.56527,                 1.1745,             0.00053876,             0.00053876,             0.00053876
                    372,                0.71307,                0.38985,                0.91124,                0.86592,                0.65065,                0.75493,                0.54991,                 1.0275,                0.56694,                  1.177,              0.0005348,              0.0005348,              0.0005348
                    373,                0.71196,                0.38929,                0.90681,                0.86929,                0.65341,                0.75849,                0.54863,                 1.0244,                0.56614,                 1.1739,             0.00053084,             0.00053084,             0.00053084
                    374,                0.71755,                0.39279,                0.91262,                0.87077,                0.65197,                0.75919,                0.54962,                 1.0204,                0.55678,                 1.1758,             0.00052688,             0.00052688,             0.00052688
                    375,                0.69928,                0.38249,                0.90449,                0.88256,                0.64596,                0.75799,                0.54915,                 1.0262,                0.55701,                 1.1739,             0.00052292,             0.00052292,             0.00052292
                    376,                0.71462,                0.38811,                0.90793,                0.87921,                0.64998,                0.75874,                0.55071,                 1.0239,                0.55707,                 1.1719,             0.00051896,             0.00051896,             0.00051896
                    377,                 0.7073,                0.38855,                0.90658,                0.87746,                0.65169,                0.75844,                0.54959,                 1.0189,                0.55722,                 1.1688,               0.000515,               0.000515,               0.000515
                    378,                0.71308,                0.38874,                0.90939,                0.87205,                0.65255,                0.75839,                0.55174,                 1.0194,                 0.5623,                 1.1668,             0.00051104,             0.00051104,             0.00051104
                    379,                0.71285,                0.39322,                0.90707,                0.88278,                0.64663,                0.75962,                0.55115,                 1.0231,                0.56025,                 1.1713,             0.00050708,             0.00050708,             0.00050708
                    380,                0.71229,                0.38829,                0.90861,                0.86667,                 0.6494,                0.75909,                0.55068,                  1.026,                0.56282,                 1.1735,             0.00050312,             0.00050312,             0.00050312
                    381,                0.70827,                0.38645,                  0.906,                0.85896,                0.65398,                0.75941,                0.55117,                 1.0247,                0.56056,                 1.1715,             0.00049916,             0.00049916,             0.00049916
                    382,                0.70611,                0.38812,                0.90466,                0.87439,                0.65255,                0.76197,                0.55461,                 1.0188,                 0.5575,                 1.1663,              0.0004952,              0.0004952,              0.0004952
                    383,                0.70655,                0.38779,                0.90988,                0.87836,                0.65026,                0.76038,                0.55409,                 1.0164,                0.55793,                 1.1675,             0.00049124,             0.00049124,             0.00049124
                    384,                 0.7087,                0.38957,                0.90831,                0.88754,                0.64081,                0.75784,                0.55123,                 1.0184,                0.55744,                 1.1723,             0.00048728,             0.00048728,             0.00048728
                    385,                0.71301,                0.38706,                0.90721,                0.86812,                0.65312,                0.75879,                0.55266,                 1.0187,                0.56301,                 1.1723,             0.00048332,             0.00048332,             0.00048332
                    386,                0.70439,                0.38664,                0.90389,                 0.8684,                0.64997,                0.75731,                0.55261,                 1.0214,                0.56266,                 1.1753,             0.00047936,             0.00047936,             0.00047936
                    387,                0.70572,                0.38761,                0.90527,                0.87458,                0.65054,                0.76023,                0.55523,                 1.0221,                0.56636,                 1.1738,              0.0004754,              0.0004754,              0.0004754
                    388,                0.70047,                0.38248,                0.90495,                 0.8814,                0.64911,                0.76059,                0.55396,                 1.0244,                0.56172,                 1.1795,             0.00047144,             0.00047144,             0.00047144
                    389,                 0.7052,                0.38317,                0.90488,                 0.8752,                0.65169,                0.75688,                0.55055,                 1.0276,                0.56031,                 1.1876,             0.00046748,             0.00046748,             0.00046748
                    390,                0.70985,                0.38522,                  0.908,                0.87519,                0.64854,                0.75636,                0.55009,                 1.0288,                 0.5585,                 1.1831,             0.00046352,             0.00046352,             0.00046352
                    391,                0.70049,                0.38182,                0.90622,                0.88642,                0.64081,                0.75689,                0.55238,                 1.0256,                0.55773,                 1.1758,             0.00045956,             0.00045956,             0.00045956
                    392,                0.70633,                0.38943,                0.90602,                0.87309,                0.64978,                0.75827,                0.54992,                 1.0227,                0.55488,                 1.1738,              0.0004556,              0.0004556,              0.0004556
                    393,                0.70158,                0.38646,                0.90627,                0.88331,                0.64339,                0.75818,                0.55253,                 1.0176,                0.55678,                 1.1677,             0.00045164,             0.00045164,             0.00045164
                    394,                0.70861,                0.38647,                0.90558,                0.86671,                0.64797,                0.75633,                0.55281,                 1.0203,                0.56363,                  1.172,             0.00044768,             0.00044768,             0.00044768
                    395,                 0.6982,                0.38241,                0.90249,                0.88184,                 0.6348,                0.75351,                0.55116,                 1.0227,                0.56653,                 1.1783,             0.00044372,             0.00044372,             0.00044372
                    396,                0.70988,                 0.3885,                0.91025,                0.87486,                0.64228,                0.75556,                0.55204,                 1.0216,                 0.5657,                 1.1817,             0.00043976,             0.00043976,             0.00043976
                    397,                0.69641,                0.38236,                0.90148,                0.87514,                0.64391,                0.75697,                0.55317,                 1.0227,                0.56139,                 1.1819,              0.0004358,              0.0004358,              0.0004358
                    398,                0.70045,                 0.3804,                0.90693,                0.87381,                0.64539,                0.75609,                0.55234,                 1.0286,                 0.5622,                  1.185,             0.00043184,             0.00043184,             0.00043184
                    399,                0.69354,                0.37944,                0.90277,                  0.884,                0.64196,                0.75821,                0.55174,                 1.0266,                0.55953,                 1.1826,             0.00042788,             0.00042788,             0.00042788
                    400,                0.71384,                0.38496,                0.90313,                0.88327,                0.64339,                0.75964,                0.55263,                 1.0241,                0.55341,                 1.1789,             0.00042392,             0.00042392,             0.00042392
                    401,                0.70179,                0.38425,                0.90459,                0.88362,                0.64053,                0.75888,                0.55205,                 1.0194,                0.55685,                 1.1744,             0.00041996,             0.00041996,             0.00041996
                    402,                0.70892,                0.38661,                0.90543,                  0.882,                0.64167,                0.75892,                0.55245,                 1.0222,                0.56165,                 1.1737,               0.000416,               0.000416,               0.000416
                    403,                0.69838,                0.38202,                 0.9016,                0.87455,                0.64511,                0.75893,                0.55111,                 1.0249,                0.55706,                 1.1786,             0.00041204,             0.00041204,             0.00041204
                    404,                0.69351,                0.38084,                0.90198,                 0.8809,                 0.6431,                 0.7575,                0.55056,                 1.0244,                0.55738,                 1.1785,             0.00040808,             0.00040808,             0.00040808
                    405,                0.69325,                0.37755,                0.90276,                0.86894,                0.65341,                 0.7579,                0.55157,                 1.0249,                 0.5635,                 1.1764,             0.00040412,             0.00040412,             0.00040412
                    406,                0.70528,                0.38395,                0.90263,                0.86107,                 0.6557,                0.75687,                0.55165,                 1.0245,                0.56266,                 1.1747,             0.00040016,             0.00040016,             0.00040016
                    407,                0.69322,                0.37903,                0.90317,                0.87628,                0.64665,                0.75962,                0.55259,                 1.0274,                0.56593,                 1.1798,              0.0003962,              0.0003962,              0.0003962
                    408,                0.69218,                0.37765,                0.90435,                0.87958,                0.64825,                0.75939,                0.55292,                 1.0249,                0.56875,                  1.176,             0.00039224,             0.00039224,             0.00039224
                    409,                0.69813,                0.38163,                0.90205,                  0.877,                0.64894,                0.75751,                0.55169,                 1.0262,                0.56936,                 1.1757,             0.00038828,             0.00038828,             0.00038828
                    410,                0.69061,                0.37686,                0.90164,                0.88129,                0.64453,                0.75709,                0.55268,                 1.0241,                0.56718,                 1.1723,             0.00038432,             0.00038432,             0.00038432
                    411,                0.69109,                0.37526,                 0.9005,                0.88528,                0.64268,                0.75917,                0.55164,                 1.0252,                0.56482,                 1.1767,             0.00038036,             0.00038036,             0.00038036
                    412,                0.69954,                0.38058,                0.90304,                 0.8773,                0.64682,                0.76021,                0.55042,                 1.0281,                0.56331,                 1.1831,              0.0003764,              0.0003764,              0.0003764
                    413,                0.69048,                0.37608,                 0.9002,                0.88251,                0.64276,                0.75667,                0.54936,                 1.0278,                0.55936,                 1.1854,             0.00037244,             0.00037244,             0.00037244
                    414,                0.69558,                 0.3804,                0.90243,                0.86644,                0.65172,                0.75772,                0.55154,                 1.0258,                 0.5622,                 1.1827,             0.00036848,             0.00036848,             0.00036848
                    415,                 0.6864,                0.37497,                 0.8994,                  0.864,                0.65655,                0.75894,                 0.5529,                 1.0225,                0.56293,                 1.1798,             0.00036452,             0.00036452,             0.00036452
                    416,                0.69249,                0.37656,                0.90213,                0.86562,                0.65077,                0.75629,                 0.5532,                 1.0228,                0.56454,                 1.1798,             0.00036056,             0.00036056,             0.00036056
                    417,                0.69964,                0.37767,                0.90464,                0.87079,                0.65388,                 0.7565,                0.55186,                  1.026,                0.56751,                 1.1823,              0.0003566,              0.0003566,              0.0003566
                    418,                0.70328,                0.38032,                0.90456,                0.88022,                0.64625,                0.75857,                0.55193,                 1.0262,                0.56587,                 1.1828,             0.00035264,             0.00035264,             0.00035264
                    419,                0.68634,                0.37602,                0.90112,                0.87627,                0.65026,                0.75884,                0.55274,                 1.0255,                0.56916,                 1.1798,             0.00034868,             0.00034868,             0.00034868
                    420,                0.68906,                0.37707,                0.90328,                0.87227,                 0.6514,                0.75735,                0.55297,                 1.0269,                0.56705,                 1.1791,             0.00034472,             0.00034472,             0.00034472
                    421,                0.69977,                0.38421,                0.90149,                0.87783,                0.64367,                0.75693,                0.55213,                   1.03,                0.56365,                 1.1816,             0.00034076,             0.00034076,             0.00034076
                    422,                0.69456,                0.37899,                0.90334,                0.88543,                0.63995,                0.75797,                0.55303,                 1.0266,                0.56296,                  1.179,              0.0003368,              0.0003368,              0.0003368
                    423,                0.67897,                0.37359,                0.89825,                0.87779,                0.64883,                0.75971,                0.55291,                  1.027,                0.55906,                 1.1798,             0.00033284,             0.00033284,             0.00033284
                    424,                0.68716,                 0.3771,                0.90412,                0.87948,                0.64797,                0.76124,                0.55363,                 1.0265,                0.55789,                 1.1804,             0.00032888,             0.00032888,             0.00032888
                    425,                0.69368,                0.38131,                0.90103,                0.87327,                0.65026,                 0.7589,                0.55228,                 1.0281,                0.55825,                 1.1834,             0.00032492,             0.00032492,             0.00032492
                    426,                0.69147,                0.37685,                0.90381,                0.87632,                0.64825,                0.75901,                0.55255,                 1.0286,                0.55998,                 1.1797,             0.00032096,             0.00032096,             0.00032096
                    427,                0.68287,                 0.3716,                0.89676,                0.87693,                0.65054,                0.75954,                0.55263,                 1.0263,                0.55839,                 1.1765,               0.000317,               0.000317,               0.000317
                    428,                0.68094,                0.37134,                0.90028,                0.88173,                0.64768,                0.76132,                0.55457,                 1.0263,                0.55852,                 1.1778,             0.00031304,             0.00031304,             0.00031304
                    429,                0.68985,                0.37309,                0.89728,                0.88533,                0.64526,                0.76064,                0.55465,                 1.0296,                0.55933,                 1.1841,             0.00030908,             0.00030908,             0.00030908
                    430,                0.68299,                0.37421,                0.89883,                0.88887,                0.64339,                0.75932,                0.55395,                 1.0329,                0.56133,                 1.1898,             0.00030512,             0.00030512,             0.00030512
                    431,                0.68029,                0.37084,                0.89675,                0.88666,                0.64257,                0.75904,                0.55173,                  1.032,                0.56208,                 1.1889,             0.00030116,             0.00030116,             0.00030116
                    432,                0.68261,                 0.3726,                0.89863,                0.88873,                0.64053,                0.75985,                0.55306,                 1.0308,                0.56633,                 1.1865,              0.0002972,              0.0002972,              0.0002972
                    433,                 0.6801,                 0.3703,                0.89741,                0.89717,                0.63738,                0.75804,                0.55372,                 1.0292,                 0.5681,                  1.185,             0.00029324,             0.00029324,             0.00029324
                    434,                0.68822,                0.37416,                0.90108,                0.89272,                0.64139,                0.75857,                0.55284,                 1.0307,                0.56887,                 1.1884,             0.00028928,             0.00028928,             0.00028928
                    435,                0.68918,                0.37473,                0.90037,                 0.8912,                0.64238,                0.76002,                0.55425,                 1.0301,                0.56509,                 1.1896,             0.00028532,             0.00028532,             0.00028532
                    436,                 0.6825,                 0.3742,                0.90019,                0.88255,                0.64731,                0.76034,                0.55456,                 1.0311,                0.56146,                 1.1914,             0.00028136,             0.00028136,             0.00028136
                    437,                0.68838,                0.37359,                 0.8967,                0.88007,                0.64682,                 0.7591,                0.55235,                  1.029,                0.55949,                 1.1891,              0.0002774,              0.0002774,              0.0002774
                    438,                0.68736,                 0.3711,                0.90218,                0.87594,                0.64997,                0.75961,                0.55313,                 1.0265,                0.55804,                 1.1865,             0.00027344,             0.00027344,             0.00027344
                    439,                0.67333,                0.37429,                0.89831,                0.87298,                0.65305,                0.76013,                0.55459,                 1.0216,                0.56084,                   1.18,             0.00026948,             0.00026948,             0.00026948
                    440,                0.67682,                0.36897,                0.89889,                 0.8728,                 0.6514,                0.76173,                 0.5564,                 1.0213,                0.55904,                 1.1818,             0.00026552,             0.00026552,             0.00026552
                    441,                0.67408,                0.37146,                0.89377,                0.86152,                0.65369,                0.75881,                0.55335,                 1.0239,                0.55885,                 1.1837,             0.00026156,             0.00026156,             0.00026156
                    442,                0.67435,                0.36562,                 0.8967,                0.87588,                0.64625,                0.75835,                0.55395,                 1.0224,                0.56055,                 1.1808,              0.0002576,              0.0002576,              0.0002576
                    443,                0.67311,                0.36676,                0.89674,                 0.8881,                 0.6428,                 0.7552,                0.55268,                 1.0238,                0.56164,                 1.1818,             0.00025364,             0.00025364,             0.00025364
                    444,                0.67555,                0.36705,                0.89575,                 0.8895,                0.64196,                 0.7559,                0.55336,                 1.0236,                0.56218,                 1.1812,             0.00024968,             0.00024968,             0.00024968
                    445,                 0.6806,                0.37134,                0.90071,                 0.8868,                0.64346,                0.75704,                0.55418,                 1.0263,                0.56604,                 1.1824,             0.00024572,             0.00024572,             0.00024572
                    446,                0.66802,                0.36615,                0.89529,                0.87925,                0.64825,                0.75881,                0.55277,                 1.0309,                0.56302,                 1.1906,             0.00024176,             0.00024176,             0.00024176
                    447,                0.67817,                 0.3717,                0.89625,                0.88131,                0.65112,                0.75909,                0.55224,                 1.0309,                0.56044,                 1.1905,              0.0002378,              0.0002378,              0.0002378
                    448,                0.67954,                0.37061,                0.89874,                0.88237,                 0.6505,                 0.7595,                 0.5525,                 1.0287,                 0.5602,                 1.1861,             0.00023384,             0.00023384,             0.00023384
                    449,                0.67825,                0.37041,                0.89679,                0.88066,                0.64626,                0.75825,                0.55144,                   1.03,                0.56281,                 1.1869,             0.00022988,             0.00022988,             0.00022988
                    450,                0.67615,                0.36352,                0.89713,                0.87757,                0.64415,                0.75653,                 0.5522,                 1.0279,                0.56462,                  1.185,             0.00022592,             0.00022592,             0.00022592
                    451,                 0.6771,                 0.3675,                0.89652,                0.87656,                0.64224,                0.75631,                0.55123,                 1.0265,                 0.5638,                 1.1834,             0.00022196,             0.00022196,             0.00022196
                    452,                0.67506,                0.36519,                0.89549,                0.88804,                0.64017,                0.75733,                0.55227,                  1.023,                 0.5605,                 1.1794,               0.000218,               0.000218,               0.000218
                    453,                0.67907,                0.36943,                0.89403,                0.88535,                0.64053,                0.75668,                0.55277,                 1.0255,                0.55893,                 1.1839,             0.00021404,             0.00021404,             0.00021404
                    454,                0.67834,                0.37074,                0.89951,                0.88277,                0.64139,                0.75865,                0.55338,                  1.027,                0.55805,                  1.188,             0.00021008,             0.00021008,             0.00021008
                    455,                  0.668,                0.36541,                0.89177,                0.88819,                0.63852,                0.75807,                0.55312,                 1.0267,                0.55935,                 1.1879,             0.00020612,             0.00020612,             0.00020612
                    456,                0.66639,                0.36596,                0.89463,                0.89203,                0.63604,                0.75692,                0.55274,                 1.0275,                0.56065,                 1.1882,             0.00020216,             0.00020216,             0.00020216
                    457,                0.67126,                0.36578,                0.89626,                0.89304,                 0.6348,                 0.7564,                0.55311,                  1.027,                0.56152,                 1.1882,              0.0001982,              0.0001982,              0.0001982
                    458,                0.67918,                0.36885,                0.89183,                0.88693,                0.63967,                0.75609,                0.55294,                 1.0264,                0.56129,                  1.188,             0.00019424,             0.00019424,             0.00019424
                    459,                0.66802,                0.36668,                0.89356,                0.87513,                0.64539,                0.75578,                0.55343,                 1.0257,                0.56144,                 1.1859,             0.00019028,             0.00019028,             0.00019028
                    460,                0.66977,                0.36323,                 0.8941,                  0.877,                 0.6431,                0.75653,                0.55375,                 1.0259,                0.56018,                 1.1876,             0.00018632,             0.00018632,             0.00018632
                    461,                0.66523,                0.36197,                0.89287,                0.88167,                 0.6431,                0.75749,                0.55381,                  1.028,                0.56081,                  1.191,             0.00018236,             0.00018236,             0.00018236
                    462,                0.67058,                0.36351,                0.89542,                0.88062,                0.64395,                0.75765,                0.55385,                  1.031,                0.56106,                 1.1947,              0.0001784,              0.0001784,              0.0001784
                    463,                0.66877,                0.36629,                0.89659,                0.87998,                0.64424,                0.75801,                0.55313,                 1.0326,                0.55948,                 1.1952,             0.00017444,             0.00017444,             0.00017444
                    464,                0.66391,                0.36002,                0.89256,                0.88822,                0.64167,                0.75749,                0.55353,                 1.0337,                0.55879,                 1.1966,             0.00017048,             0.00017048,             0.00017048
                    465,                0.66712,                0.36303,                0.89751,                0.89193,                0.63995,                0.75652,                 0.5529,                 1.0332,                 0.5597,                 1.1969,             0.00016652,             0.00016652,             0.00016652
                    466,                0.66845,                0.36582,                0.89647,                0.89002,                0.64081,                0.75799,                0.55262,                  1.033,                0.56116,                 1.1976,             0.00016256,             0.00016256,             0.00016256
