                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    156,                 1.0158,                0.65172,                 1.1624,                0.87849,                 0.6142,                0.72867,                0.52907,                0.94886,                0.67122,                 1.1881,              0.0013902,              0.0013902,              0.0013902
                    157,                 1.0192,                0.65889,                 1.1608,                0.86932,                0.61076,                0.72287,                0.51641,                0.97977,                0.66713,                 1.2159,              0.0013862,              0.0013862,              0.0013862
                    158,                 1.0202,                0.64987,                  1.164,                0.88647,                0.62349,                0.73753,                0.53041,                0.94776,                0.65502,                 1.1884,              0.0013822,              0.0013822,              0.0013822
                    159,                  1.015,                0.64086,                 1.1544,                0.87649,                0.60523,                0.72457,                0.52207,                0.95713,                0.66396,                 1.1949,              0.0013783,              0.0013783,              0.0013783
                    160,                 1.0091,                0.64605,                 1.1617,                0.87429,                0.62698,                 0.7392,                0.53422,                0.93595,                0.65153,                  1.172,              0.0013743,              0.0013743,              0.0013743
                    161,                 1.0213,                0.65498,                 1.1626,                0.87878,                0.61992,                0.73582,                0.52784,                0.96475,                  0.653,                 1.1949,              0.0013704,              0.0013704,              0.0013704
                    162,                 1.0118,                0.64268,                 1.1605,                0.87551,                0.61935,                0.73688,                0.52779,                0.96948,                0.65358,                 1.2002,              0.0013664,              0.0013664,              0.0013664
                    163,                 1.0102,                0.64035,                  1.157,                0.88078,                0.63022,                0.74168,                 0.5354,                0.93197,                0.63032,                 1.1774,              0.0013624,              0.0013624,              0.0013624
                    164,                  1.024,                0.64122,                 1.1622,                0.88969,                0.61631,                0.73522,                0.53236,                0.94588,                0.64346,                 1.1821,              0.0013585,              0.0013585,              0.0013585
                    165,                 1.0199,                0.64979,                 1.1577,                0.90657,                0.61734,                0.74197,                0.54371,                0.92146,                0.63518,                 1.1674,              0.0013545,              0.0013545,              0.0013545
                    166,                 1.0238,                0.65361,                 1.1583,                0.86669,                0.61334,                0.72905,                0.52343,                0.95815,                0.66203,                 1.1943,              0.0013506,              0.0013506,              0.0013506
                    167,                 1.0108,                0.63991,                 1.1535,                0.86777,                0.62335,                0.73586,                0.52811,                0.95702,                0.65466,                 1.1908,              0.0013466,              0.0013466,              0.0013466
                    168,                 1.0165,                0.64297,                 1.1589,                0.88436,                0.61219,                0.73341,                0.52628,                0.95671,                0.65085,                 1.1894,              0.0013426,              0.0013426,              0.0013426
                    169,                0.99966,                0.63247,                 1.1569,                0.87003,                0.62164,                0.73739,                0.53055,                0.95209,                0.65539,                 1.1895,              0.0013387,              0.0013387,              0.0013387
                    170,                0.99732,                0.63785,                 1.1569,                 0.8796,                0.62364,                0.73842,                0.53312,                0.94872,                0.63691,                 1.1899,              0.0013347,              0.0013347,              0.0013347
                    171,                 1.0043,                0.63658,                 1.1488,                0.87744,                0.62479,                0.73856,                0.54137,                0.92196,                0.63692,                 1.1694,              0.0013308,              0.0013308,              0.0013308
                    172,                 1.0074,                0.63792,                 1.1551,                0.88927,                0.62021,                  0.738,                0.53489,                0.94594,                0.63469,                 1.1912,              0.0013268,              0.0013268,              0.0013268
                    173,                 1.0272,                0.64174,                 1.1529,                0.86498,                0.62421,                0.73256,                0.53257,                0.94167,                0.63684,                 1.1798,              0.0013228,              0.0013228,              0.0013228
                    174,                 1.0036,                0.63793,                 1.1579,                0.87001,                0.61849,                0.73399,                 0.5314,                0.93795,                0.63373,                 1.1819,              0.0013189,              0.0013189,              0.0013189
                    175,                 1.0049,                0.63246,                 1.1516,                0.89087,                0.61276,                0.73435,                 0.5339,                0.94616,                0.63933,                 1.1862,              0.0013149,              0.0013149,              0.0013149
                    176,                 1.0125,                0.64176,                 1.1544,                0.89123,                0.62106,                 0.7392,                0.53668,                0.92994,                0.62858,                 1.1746,               0.001311,               0.001311,               0.001311
                    177,                 1.0009,                0.63286,                 1.1456,                0.89098,                0.60584,                0.73436,                0.52933,                0.94555,                0.64231,                 1.1895,               0.001307,               0.001307,               0.001307
                    178,                 1.0016,                0.63874,                 1.1437,                0.88005,                0.61878,                0.73643,                0.53105,                0.94279,                0.63202,                 1.1839,               0.001303,               0.001303,               0.001303
                    179,                 1.0029,                0.63966,                 1.1565,                 0.8851,                0.62172,                 0.7385,                0.53768,                0.93341,                0.62967,                 1.1742,              0.0012991,              0.0012991,              0.0012991
                    180,                 1.0006,                0.62743,                 1.1486,                0.86792,                0.62062,                0.73282,                0.53165,                0.93845,                0.62965,                 1.1852,              0.0012951,              0.0012951,              0.0012951
                    181,                 1.0051,                0.63172,                 1.1536,                0.88964,                0.62296,                0.74139,                0.53962,                0.92728,                0.62252,                 1.1712,              0.0012912,              0.0012912,              0.0012912
                    182,                 1.0007,                0.62954,                 1.1554,                0.87689,                0.63197,                 0.7445,                0.53912,                0.94364,                0.62151,                 1.1788,              0.0012872,              0.0012872,              0.0012872
                    183,                 1.0232,                0.64035,                 1.1605,                0.88928,                0.62736,                0.74318,                0.54119,                0.92316,                  0.625,                  1.164,              0.0012832,              0.0012832,              0.0012832
                    184,                0.99906,                0.63554,                 1.1446,                0.89244,                0.62932,                0.74633,                0.54105,                0.91969,                0.62461,                 1.1633,              0.0012793,              0.0012793,              0.0012793
                    185,                0.98804,                0.62843,                 1.1552,                0.87912,                0.62822,                 0.7363,                0.53397,                0.93617,                0.63652,                 1.1809,              0.0012753,              0.0012753,              0.0012753
                    186,                0.98666,                0.63118,                 1.1441,                0.87354,                0.62871,                 0.7396,                 0.5406,                0.92005,                 0.6299,                 1.1721,              0.0012714,              0.0012714,              0.0012714
                    187,                 1.0011,                0.63213,                 1.1438,                0.88552,                0.63165,                0.74521,                0.54843,                0.90163,                0.60744,                 1.1493,              0.0012674,              0.0012674,              0.0012674
                    188,                 1.0022,                0.62715,                 1.1442,                0.87792,                0.61677,                0.73474,                0.53043,                0.95307,                0.64612,                 1.1967,              0.0012634,              0.0012634,              0.0012634
                    189,                0.99912,                0.62174,                  1.141,                0.86211,                 0.6263,                0.73471,                0.53191,                0.94868,                0.63549,                 1.1886,              0.0012595,              0.0012595,              0.0012595
                    190,                0.99907,                 0.6224,                 1.1459,                 0.8874,                0.61805,                0.73743,                0.53931,                0.92048,                0.62623,                 1.1695,              0.0012555,              0.0012555,              0.0012555
                    191,                 1.0023,                0.63205,                 1.1501,                0.86937,                0.63223,                0.73999,                0.53576,                0.93674,                0.61479,                 1.1778,              0.0012516,              0.0012516,              0.0012516
                    192,                0.98351,                0.61924,                 1.1442,                0.87683,                0.61191,                0.73582,                 0.5313,                0.93658,                  0.629,                  1.178,              0.0012476,              0.0012476,              0.0012476
                    193,                0.98936,                0.62004,                 1.1433,                0.87186,                0.60876,                0.73055,                0.53062,                0.93533,                0.64316,                 1.1777,              0.0012436,              0.0012436,              0.0012436
                    194,                0.99058,                0.62228,                 1.1386,                 0.8717,                0.60475,                0.71835,                0.51747,                0.96848,                0.66079,                 1.2042,              0.0012397,              0.0012397,              0.0012397
                    195,                 0.9822,                0.60983,                 1.1397,                0.87487,                0.62631,                0.74215,                 0.5328,                0.95573,                  0.619,                  1.197,              0.0012357,              0.0012357,              0.0012357
                    196,                0.99017,                0.61949,                 1.1482,                0.87872,                0.63566,                0.74249,                0.54089,                0.92951,                0.61895,                  1.175,              0.0012318,              0.0012318,              0.0012318
                    197,                0.98464,                0.62244,                 1.1396,                0.87166,                0.60257,                0.72579,                0.52461,                0.96545,                0.64875,                 1.2072,              0.0012278,              0.0012278,              0.0012278
                    198,                0.99709,                0.62052,                 1.1436,                0.87461,                0.63223,                0.74355,                 0.5423,                0.93292,                0.61588,                 1.1779,              0.0012238,              0.0012238,              0.0012238
                    199,                0.98229,                0.60412,                 1.1393,                0.87348,                0.62479,                0.74204,                0.53544,                0.95383,                0.62595,                 1.2006,              0.0012199,              0.0012199,              0.0012199
                    200,                 1.0165,                0.63907,                 1.1518,                0.87229,                0.61191,                0.72709,                  0.525,                0.95566,                0.64986,                 1.1908,              0.0012159,              0.0012159,              0.0012159
                    201,                0.98813,                0.62201,                 1.1447,                0.86828,                0.62259,                0.73256,                0.52299,                0.97116,                0.63784,                 1.2071,               0.001212,               0.001212,               0.001212
                    202,                0.99208,                0.61826,                 1.1412,                0.89034,                0.62564,                0.74366,                 0.5421,                0.92999,                0.61456,                 1.1709,               0.001208,               0.001208,               0.001208
                    203,                0.98363,                0.60973,                 1.1407,                0.87213,                 0.6348,                0.74623,                 0.5445,                0.92024,                0.60295,                 1.1731,               0.001204,               0.001204,               0.001204
                    204,                0.99005,                0.61503,                 1.1457,                0.89212,                0.59879,                   0.73,                0.52927,                 0.9419,                0.64837,                  1.185,              0.0012001,              0.0012001,              0.0012001
                    205,                 0.9921,                0.61828,                 1.1416,                 0.8781,                0.61048,                0.73323,                0.52428,                0.96419,                0.64398,                 1.1992,              0.0011961,              0.0011961,              0.0011961
                    206,                 0.9843,                0.61508,                 1.1349,                0.87381,                 0.6302,                0.74116,                0.53937,                0.93449,                0.62434,                 1.1755,              0.0011922,              0.0011922,              0.0011922
                    207,                0.98166,                0.60771,                 1.1387,                0.85272,                0.61019,                0.72397,                0.51728,                0.99579,                0.65279,                 1.2291,              0.0011882,              0.0011882,              0.0011882
                    208,                0.99572,                 0.6194,                 1.1411,                0.87692,                0.63709,                0.74726,                0.53673,                0.94302,                0.61007,                 1.1861,              0.0011842,              0.0011842,              0.0011842
                    209,                0.98621,                 0.6102,                 1.1333,                0.87635,                0.60962,                  0.736,                0.53123,                0.95477,                0.64281,                 1.1937,              0.0011803,              0.0011803,              0.0011803
                    210,                0.99698,                0.61892,                 1.1462,                0.88205,                0.62879,                0.74478,                0.53889,                0.94077,                 0.6203,                 1.1841,              0.0011763,              0.0011763,              0.0011763
                    211,                0.99389,                0.61181,                 1.1379,                0.88288,                0.62349,                0.73948,                0.53321,                0.95996,                0.61831,                 1.2026,              0.0011724,              0.0011724,              0.0011724
                    212,                0.98005,                0.60467,                 1.1412,                0.87403,                0.62707,                0.74285,                0.53658,                0.94785,                0.61189,                 1.1907,              0.0011684,              0.0011684,              0.0011684
                    213,                0.98907,                 0.6185,                 1.1466,                0.86838,                0.63194,                0.73766,                0.53425,                0.95726,                 0.6154,                 1.1942,              0.0011644,              0.0011644,              0.0011644
                    214,                0.97145,                0.60843,                  1.142,                0.89006,                0.61391,                0.73909,                0.53642,                0.94761,                 0.6319,                 1.1896,              0.0011605,              0.0011605,              0.0011605
                    215,                0.99076,                0.61122,                 1.1404,                0.88804,                0.62078,                0.74357,                0.53773,                0.94054,                0.60828,                  1.185,              0.0011565,              0.0011565,              0.0011565
                    216,                 0.9775,                0.60705,                 1.1349,                0.89283,                0.61591,                0.74143,                0.53693,                0.93319,                0.60984,                 1.1738,              0.0011526,              0.0011526,              0.0011526
                    217,                0.98314,                0.60465,                 1.1343,                0.86375,                0.62307,                0.73745,                0.52988,                0.95013,                0.61658,                 1.1972,              0.0011486,              0.0011486,              0.0011486
                    218,                0.98323,                0.60827,                 1.1374,                0.89088,                0.61963,                0.73719,                0.53086,                0.95104,                0.61613,                 1.2034,              0.0011446,              0.0011446,              0.0011446
                    219,                0.97722,                0.60772,                 1.1403,                0.87513,                0.63022,                0.74327,                0.53998,                 0.9434,                0.61154,                 1.1866,              0.0011407,              0.0011407,              0.0011407
                    220,                0.98025,                0.60171,                 1.1295,                0.88692,                0.62178,                0.74035,                0.53328,                0.95393,                0.60869,                  1.202,              0.0011367,              0.0011367,              0.0011367
                    221,                 0.9711,                0.58975,                 1.1223,                0.87969,                0.61318,                0.73665,                0.53348,                0.95316,                0.62645,                 1.1902,              0.0011328,              0.0011328,              0.0011328
                    222,                0.96737,                0.58866,                 1.1236,                0.88668,                 0.6091,                0.73227,                 0.5277,                0.96275,                0.62589,                  1.204,              0.0011288,              0.0011288,              0.0011288
                    223,                0.98109,                0.59826,                 1.1325,                0.86026,                0.63608,                0.74419,                0.53876,                0.95433,                 0.6091,                 1.1966,              0.0011248,              0.0011248,              0.0011248
                    224,                0.97642,                0.59959,                 1.1311,                0.88358,                0.62106,                0.73736,                0.53377,                0.95374,                0.61434,                 1.2014,              0.0011209,              0.0011209,              0.0011209
                    225,                0.96877,                0.59466,                 1.1335,                0.87891,                0.62822,                0.74432,                0.53941,                0.95079,                0.60724,                 1.2038,              0.0011169,              0.0011169,              0.0011169
                    226,                0.97455,                0.60002,                 1.1298,                0.88796,                0.61697,                 0.7375,                0.53559,                0.94181,                0.61656,                 1.1918,               0.001113,               0.001113,               0.001113
                    227,                0.98071,                0.59923,                 1.1381,                0.89077,                0.61992,                 0.7359,                0.53325,                 0.9502,                0.61911,                  1.198,               0.001109,               0.001109,               0.001109
                    228,                0.97067,                0.59467,                 1.1293,                0.87719,                0.61477,                 0.7316,                0.52404,                 0.9723,                0.63715,                 1.2221,               0.001105,               0.001105,               0.001105
                    229,                0.98138,                0.60464,                 1.1261,                0.88629,                0.62106,                0.74111,                0.53429,                0.96586,                0.62592,                 1.2023,              0.0011011,              0.0011011,              0.0011011
                    230,                0.97121,                 0.5929,                 1.1255,                0.90998,                0.61276,                0.74289,                0.53789,                0.93242,                0.59948,                 1.1806,              0.0010971,              0.0010971,              0.0010971
                    231,                0.96523,                0.58846,                  1.119,                0.88185,                0.62049,                0.73842,                0.53297,                0.94517,                0.61394,                 1.1903,              0.0010932,              0.0010932,              0.0010932
                    232,                0.96263,                0.58878,                 1.1267,                0.87005,                0.61248,                0.73021,                0.52287,                0.97137,                0.63883,                 1.2198,              0.0010892,              0.0010892,              0.0010892
                    233,                0.98108,                0.59146,                 1.1311,                0.88219,                0.62622,                0.74417,                0.53742,                0.94271,                0.61332,                 1.1883,              0.0010852,              0.0010852,              0.0010852
                    234,                0.96722,                0.59592,                 1.1304,                0.89161,                0.62155,                0.74197,                0.53731,                0.94947,                 0.6053,                 1.1966,              0.0010813,              0.0010813,              0.0010813
                    235,                0.97135,                0.59247,                  1.128,                0.88345,                 0.6161,                0.73524,                0.53499,                0.94448,                0.61614,                 1.1898,              0.0010773,              0.0010773,              0.0010773
                    236,                0.95937,                0.58665,                 1.1213,                0.89058,                0.62021,                0.74122,                0.53647,                0.94382,                0.60783,                 1.1887,              0.0010734,              0.0010734,              0.0010734
                    237,                 0.9652,                0.59233,                 1.1289,                0.88035,                0.62962,                0.74702,                 0.5407,                0.93412,                0.60013,                  1.181,              0.0010694,              0.0010694,              0.0010694
                    238,                0.96459,                0.58815,                 1.1262,                0.89068,                0.62049,                0.74448,                0.53957,                 0.9426,                0.60983,                 1.1883,              0.0010654,              0.0010654,              0.0010654
                    239,                0.97466,                 0.5954,                 1.1247,                0.86623,                0.62536,                 0.7434,                0.53526,                0.95642,                0.61045,                 1.1983,              0.0010615,              0.0010615,              0.0010615
                    240,                0.96094,                0.58622,                 1.1274,                 0.8812,                0.61734,                0.73676,                0.53125,                0.96144,                0.62264,                 1.1997,              0.0010575,              0.0010575,              0.0010575
                    241,                 0.9518,                0.57699,                  1.112,                0.88569,                0.62106,                0.74018,                0.53132,                0.96596,                0.61851,                 1.2045,              0.0010536,              0.0010536,              0.0010536
                    242,                   0.96,                0.58172,                 1.1191,                0.88504,                0.62795,                0.74439,                0.53652,                0.94925,                0.60535,                 1.1951,              0.0010496,              0.0010496,              0.0010496
                    243,                0.96495,                0.57958,                 1.1196,                0.88345,                0.62793,                0.74302,                0.53857,                0.95784,                0.60972,                 1.1981,              0.0010456,              0.0010456,              0.0010456
                    244,                0.95958,                0.58625,                 1.1257,                 0.8796,                0.61894,                0.73971,                0.53412,                0.95727,                0.61243,                 1.1976,              0.0010417,              0.0010417,              0.0010417
                    245,                0.95026,                0.57843,                 1.1106,                0.87065,                0.63337,                 0.7415,                0.53687,                0.95449,                0.60423,                 1.1983,              0.0010377,              0.0010377,              0.0010377
                    246,                 0.9609,                0.58003,                 1.1189,                0.87058,                0.63595,                0.74485,                0.53888,                0.94991,                0.59485,                 1.1924,              0.0010338,              0.0010338,              0.0010338
                    247,                0.95715,                0.58775,                 1.1209,                0.87294,                0.62507,                0.74248,                0.53417,                0.95655,                0.61514,                 1.2002,              0.0010298,              0.0010298,              0.0010298
                    248,                0.96724,                0.58693,                 1.1194,                0.89085,                0.62564,                0.74685,                0.54629,                0.93875,                0.60004,                 1.1769,              0.0010258,              0.0010258,              0.0010258
                    249,                 0.9591,                0.58673,                 1.1214,                0.88847,                0.62736,                 0.7432,                0.53343,                0.96539,                0.60244,                 1.2065,              0.0010219,              0.0010219,              0.0010219
                    250,                0.93487,                0.56823,                 1.1217,                0.88883,                 0.6182,                 0.7382,                0.53026,                 0.9647,                0.61433,                 1.2083,              0.0010179,              0.0010179,              0.0010179
                    251,                0.94367,                0.56894,                 1.1138,                0.88342,                0.63331,                0.74858,                0.54303,                0.94295,                0.59724,                  1.191,               0.001014,               0.001014,               0.001014
                    252,                0.95079,                 0.5752,                 1.1098,                0.88655,                0.62078,                0.74237,                0.53591,                0.95795,                 0.6091,                 1.1957,                0.00101,                0.00101,                0.00101
                    253,                0.96413,                0.58143,                 1.1211,                0.87065,                0.63572,                0.74399,                0.53687,                0.95854,                0.60025,                 1.2019,               0.001006,               0.001006,               0.001006
                    254,                 0.9549,                0.58185,                  1.118,                0.88832,                0.61649,                0.74008,                0.53593,                0.95864,                0.61253,                  1.197,              0.0010021,              0.0010021,              0.0010021
                    255,                0.95803,                0.57724,                 1.1183,                 0.8961,                0.61963,                0.74345,                0.53946,                0.94887,                0.59925,                 1.1893,             0.00099812,             0.00099812,             0.00099812
                    256,                0.95546,                0.57347,                 1.1135,                  0.891,                0.62479,                0.74201,                0.53646,                0.96029,                0.60708,                 1.2025,             0.00099416,             0.00099416,             0.00099416
                    257,                0.94582,                0.56788,                 1.1133,                0.88368,                0.61963,                0.73743,                0.53246,                0.96383,                0.61206,                 1.2036,              0.0009902,              0.0009902,              0.0009902
                    258,                0.96384,                0.58287,                 1.1218,                0.88062,                0.62736,                0.74311,                0.53629,                0.96332,                0.60743,                 1.2024,             0.00098624,             0.00098624,             0.00098624
                    259,                0.94194,                0.57279,                 1.1143,                0.87848,                0.62895,                0.74262,                0.53893,                0.95358,                0.60352,                 1.1997,             0.00098228,             0.00098228,             0.00098228
                    260,                0.94977,                0.57624,                 1.1155,                0.89341,                0.61649,                0.74067,                0.53568,                0.94924,                0.60683,                 1.1902,             0.00097832,             0.00097832,             0.00097832
                    261,                0.96032,                0.57649,                 1.1126,                 0.8972,                0.61946,                0.74472,                0.53907,                0.94511,                0.60232,                 1.1859,             0.00097436,             0.00097436,             0.00097436
                    262,                0.94614,                0.57467,                 1.1145,                0.88252,                 0.6265,                 0.7388,                0.53109,                0.97235,                0.61248,                 1.2171,              0.0009704,              0.0009704,              0.0009704
                    263,                0.95521,                0.57616,                 1.1119,                0.88163,                 0.6267,                0.74189,                  0.537,                0.94925,                0.59756,                 1.1961,             0.00096644,             0.00096644,             0.00096644
                    264,                0.94628,                 0.5662,                 1.1116,                0.89307,                0.61906,                0.74249,                0.53922,                0.96128,                0.60043,                 1.2008,             0.00096248,             0.00096248,             0.00096248
                    265,                0.94562,                0.57009,                 1.1183,                0.87026,                0.62564,                0.73607,                0.52827,                0.97941,                0.60875,                 1.2275,             0.00095852,             0.00095852,             0.00095852
                    266,                0.94837,                0.56611,                 1.1128,                0.88955,                0.62135,                0.74244,                0.53927,                0.96092,                 0.6047,                  1.207,             0.00095456,             0.00095456,             0.00095456
                    267,                 0.9497,                0.56591,                 1.1092,                0.87413,                0.62765,                0.74257,                0.53858,                0.95248,                0.60121,                  1.192,              0.0009506,              0.0009506,              0.0009506
                    268,                0.95428,                0.56889,                 1.1157,                0.85924,                0.63595,                0.74213,                0.53291,                0.96981,                0.60637,                  1.208,             0.00094664,             0.00094664,             0.00094664
                    269,                0.94155,                0.57146,                 1.1122,                0.87357,                0.63165,                0.74571,                0.53812,                0.95302,                0.59698,                  1.191,             0.00094268,             0.00094268,             0.00094268
                    270,                0.93009,                0.55894,                 1.1034,                0.88084,                0.61565,                 0.7396,                0.53093,                0.96035,                0.60894,                 1.2031,             0.00093872,             0.00093872,             0.00093872
                    271,                0.93723,                 0.5656,                 1.1062,                0.88027,                0.62536,                0.74042,                0.53349,                0.96412,                  0.605,                 1.2026,             0.00093476,             0.00093476,             0.00093476
                    272,                0.93825,                0.56446,                 1.1116,                0.86367,                0.64339,                0.74661,                0.54188,                0.94369,                0.58335,                 1.1909,              0.0009308,              0.0009308,              0.0009308
                    273,                0.95402,                0.56905,                 1.1092,                0.87176,                0.63509,                0.74222,                0.53626,                0.96078,                0.60103,                 1.2003,             0.00092684,             0.00092684,             0.00092684
                    274,                0.93941,                0.56207,                  1.114,                0.88311,                0.62707,                0.74538,                0.54208,                0.95154,                0.59503,                 1.1938,             0.00092288,             0.00092288,             0.00092288
                    275,                0.94186,                0.56217,                 1.1084,                0.87941,                0.62707,                0.74504,                0.54054,                0.94665,                 0.5901,                 1.1937,             0.00091892,             0.00091892,             0.00091892
                    276,                0.94018,                0.56191,                 1.1066,                0.87576,                0.62541,                0.73908,                0.53506,                0.96301,                 0.6017,                 1.2158,             0.00091496,             0.00091496,             0.00091496
                    277,                0.95583,                0.56671,                 1.1105,                0.87294,                0.63117,                0.74244,                0.53669,                0.95557,                0.59206,                 1.2089,               0.000911,               0.000911,               0.000911
                    278,                0.93432,                0.55492,                 1.1022,                  0.871,                0.63537,                0.74748,                 0.5413,                0.95367,                0.58558,                 1.1995,             0.00090704,             0.00090704,             0.00090704
                    279,                0.92682,                0.54939,                 1.0967,                0.88317,                0.62479,                0.74319,                 0.5399,                0.95391,                0.59444,                 1.1993,             0.00090308,             0.00090308,             0.00090308
                    280,                0.94443,                0.56687,                 1.1069,                0.87856,                0.62364,                0.74025,                 0.5382,                0.96369,                 0.6025,                 1.2088,             0.00089912,             0.00089912,             0.00089912
                    281,                0.94172,                0.56963,                 1.1156,                0.88766,                0.62851,                0.74407,                0.53781,                0.96026,                 0.5969,                 1.2012,             0.00089516,             0.00089516,             0.00089516
                    282,                0.94149,                0.56894,                 1.1129,                0.87118,                0.63137,                0.74041,                0.53785,                0.94971,                0.60298,                 1.1901,              0.0008912,              0.0008912,              0.0008912
                    283,                0.93249,                0.55619,                 1.1065,                0.90612,                 0.6225,                0.74676,                0.54015,                0.95673,                0.58919,                 1.2019,             0.00088724,             0.00088724,             0.00088724
                    284,                0.94899,                0.56397,                 1.1092,                0.89634,                0.62278,                0.74275,                0.53519,                0.96966,                0.59712,                 1.2129,             0.00088328,             0.00088328,             0.00088328
                    285,                0.94068,                0.56804,                 1.1076,                  0.904,                0.61906,                0.74283,                0.53793,                0.95707,                0.59618,                 1.2039,             0.00087932,             0.00087932,             0.00087932
                    286,                0.92846,                 0.5461,                 1.1048,                 0.8825,                0.62994,                0.74441,                0.54033,                0.96702,                0.60132,                 1.2113,             0.00087536,             0.00087536,             0.00087536
                    287,                 0.9453,                0.56773,                 1.1111,                0.89855,                0.61734,                0.73895,                0.53239,                0.96429,                0.59983,                 1.2135,              0.0008714,              0.0008714,              0.0008714
                    288,                0.92845,                0.55336,                 1.1047,                0.88862,                0.62622,                0.74431,                0.53522,                0.96162,                0.59904,                 1.2086,             0.00086744,             0.00086744,             0.00086744
                    289,                0.93034,                0.54823,                  1.104,                0.89468,                0.61591,                0.74128,                0.53449,                0.96301,                0.59772,                 1.2156,             0.00086348,             0.00086348,             0.00086348
                    290,                0.93651,                0.55365,                 1.1012,                0.89281,                0.62564,                0.74233,                0.53529,                 0.9588,                0.59272,                 1.2085,             0.00085952,             0.00085952,             0.00085952
                    291,                0.93017,                0.54584,                 1.1039,                0.89556,                0.63223,                0.74768,                0.54421,                0.94384,                0.58691,                 1.1927,             0.00085556,             0.00085556,             0.00085556
                    292,                0.94603,                0.55474,                 1.0982,                0.88222,                0.63672,                0.74675,                0.54016,                0.95499,                0.59186,                 1.1992,              0.0008516,              0.0008516,              0.0008516
                    293,                0.92245,                0.54741,                  1.105,                0.89264,                0.62586,                 0.7459,                0.53442,                0.97169,                0.59701,                 1.2199,             0.00084764,             0.00084764,             0.00084764
                    294,                0.93287,                0.55943,                 1.1059,                0.87498,                0.63099,                0.74679,                 0.5357,                0.96609,                0.59038,                 1.2109,             0.00084368,             0.00084368,             0.00084368
                    295,                0.92981,                0.54344,                 1.1055,                0.86264,                0.62908,                 0.7398,                0.52942,                 0.9832,                0.60235,                 1.2287,             0.00083972,             0.00083972,             0.00083972
                    296,                0.93392,                0.54798,                  1.107,                0.87456,                0.63254,                 0.7413,                0.53538,                 0.9716,                0.59499,                 1.2172,             0.00083576,             0.00083576,             0.00083576
                    297,                0.93429,                0.54298,                 1.1007,                 0.8818,                0.62987,                0.74192,                0.53641,                0.96677,                0.59447,                 1.2109,              0.0008318,              0.0008318,              0.0008318
                    298,                0.92681,                0.54579,                 1.0937,                0.88347,                0.62272,                0.74184,                0.53489,                0.97237,                0.60629,                 1.2142,             0.00082784,             0.00082784,             0.00082784
                    299,                0.91866,                0.54533,                 1.1019,                 0.8896,                0.63051,                0.74747,                0.54077,                0.96325,                0.59709,                 1.2061,             0.00082388,             0.00082388,             0.00082388
                    300,                0.92377,                0.54791,                 1.0978,                0.88566,                0.63366,                0.74685,                0.53876,                0.96347,                0.59513,                 1.2081,             0.00081992,             0.00081992,             0.00081992
                    301,                0.92119,                0.54634,                 1.0972,                0.87503,                0.63327,                0.74302,                 0.5349,                0.98006,                 0.5959,                 1.2199,             0.00081596,             0.00081596,             0.00081596
                    302,                0.93451,                0.54566,                 1.1014,                0.87781,                0.62506,                0.73817,                0.53215,                 0.9783,                0.61025,                 1.2166,               0.000812,               0.000812,               0.000812
                    303,                0.92554,                0.54793,                  1.095,                0.89756,                0.61763,                0.74202,                0.53369,                0.97396,                 0.6006,                 1.2162,             0.00080804,             0.00080804,             0.00080804
                    304,                0.92019,                0.54263,                  1.099,                0.89504,                0.62478,                0.74426,                 0.5382,                0.96146,                0.58948,                 1.2083,             0.00080408,             0.00080408,             0.00080408
                    305,                0.94332,                0.55695,                 1.1091,                0.90411,                0.61793,                0.74296,                0.53438,                0.97282,                0.59775,                 1.2155,             0.00080012,             0.00080012,             0.00080012
                    306,                0.91629,                0.54503,                 1.0967,                0.89629,                0.62564,                0.74543,                0.53789,                0.96304,                0.58807,                 1.2107,             0.00079616,             0.00079616,             0.00079616
                    307,                0.92673,                0.54545,                 1.1006,                0.89799,                0.62164,                0.74183,                0.53703,                 0.9629,                0.58566,                 1.2119,              0.0007922,              0.0007922,              0.0007922
                    308,                0.90546,                0.53819,                 1.0875,                0.87851,                0.62364,                0.73992,                 0.5365,                0.96198,                0.58984,                 1.2105,             0.00078824,             0.00078824,             0.00078824
                    309,                 0.9215,                0.54806,                 1.0919,                0.89739,                0.62327,                0.74456,                0.53942,                0.95746,                 0.5888,                 1.2065,             0.00078428,             0.00078428,             0.00078428
                    310,                0.92576,                0.53942,                 1.0961,                0.90131,                0.62164,                 0.7417,                0.53712,                0.96571,                0.58764,                 1.2118,             0.00078032,             0.00078032,             0.00078032
                    311,                0.91967,                0.53672,                 1.0874,                0.89567,                 0.6192,                0.74008,                0.53533,                0.97356,                0.60355,                 1.2125,             0.00077636,             0.00077636,             0.00077636
                    312,                 0.9264,                0.54373,                 1.0937,                 0.8945,                0.63093,                 0.7455,                0.54031,                0.96281,                0.59164,                 1.2013,              0.0007724,              0.0007724,              0.0007724
                    313,                0.92365,                0.54599,                 1.0988,                0.87887,                0.63333,                0.74212,                0.53486,                0.97638,                0.58932,                  1.224,             0.00076844,             0.00076844,             0.00076844
